Day,Search term,Match type,Added/Excluded,Ad group,Keyword,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Conv. rate,Conversions,Cost / conv.
2026-04-12,vakantiewoningen voor groepen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepshuis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,leuke huisjes,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[huisje],1,2,50.00%,EUR,1.94,1.94,0.00%,0.00,0.00
2026-04-04,wellness bungalow met jacuzzi,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > wellness,[wellness huisje jacuzzi],1,2,50.00%,EUR,0.41,0.41,0.00%,0.00,0.00
2026-04-10,vakantiehuisje 7 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[7 personen vakantiewoning],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,wellness villa,Exact match,Added,LDL | NL | S | GE | Accommodations > wellness,[wellness villa],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,vakantiewoning 20 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 persoons vakantiehuis],1,1,100.00%,EUR,1.92,1.92,0.00%,0.00,0.00
2026-04-04,huizen te huur,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[huis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,huizen te huur,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[huis huren],1,2,50.00%,EUR,2.00,2.00,0.00%,0.00,0.00
2026-04-08,vakantieparken met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiepark met zwembad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,buitenhuis huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[huisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,safaritent glamping,Exact match,Added,LDL | NL | S | GE | Accommodations > glamping,[safaritent glamping],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,familie vakantiehuis met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuis met prive zwembad],1,1,100.00%,EUR,1.90,1.90,0.00%,0.00,0.00
2026-04-12,bijzonder overnachten met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[logeren met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,glamping,Exact match,Added,LDL | NL | S | GE | Accommodations > glamping,[glamping],2,43,4.65%,EUR,1.98,3.96,0.00%,0.00,0.00
2026-04-04,leuke vakantie met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[reizen met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,bungalow met jacuzzi,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[bungalow met jacuzzi],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,vakantieparken kids,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-10,vakantiehuisje met hottub,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisje met hottub],2,8,25.00%,EUR,1.95,3.89,0.00%,0.00,0.00
2026-04-12,vakantie voor koppels,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[2 personen reizen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,groepshuis 20 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 persoons vakantiehuis],1,3,33.33%,EUR,1.98,1.98,0.00%,0.00,0.00
2026-04-08,vakantiehuis 9 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiehuis 9 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,6 persoons huisje huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[6 personen huisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,kindvriendelijke vakanties,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[reizen met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,accommodatie met hottub,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[accommodatie met hottub],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,huisjes 8 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[8 personen huisje],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,recreatiewoning,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisjes],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,safaritent,Exact match,Added,LDL | NL | S | GE | Accommodations > glamping,[safaritent],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,9 persoons huis huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[9 personen huisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,een nachtje weg met kids,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,huis met zwembad huren,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[huis met zwembad huren],2,4,50.00%,EUR,1.33,2.66,0.00%,0.00,0.00
2026-04-07,vakantiehuis met eigen zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huisje huren met zwembad],1,1,100.00%,EUR,1.96,1.96,0.00%,0.00,0.00
2026-04-06,vakantiehuisje huren met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuis met zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,6 persoons huisje huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[vakantiehuis 6 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,knus vakantiehuisje 2 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[2 personen vakantiehuisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,leukste vakantieparken met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,kindervakantie,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kinder vakantie],1,3,33.33%,EUR,1.94,1.94,0.00%,0.00,0.00
2026-04-03,familievakantiehuis,Exact match,Added,LDL | NL | S | GE | Accommodations > familie,[familievakantiehuis],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,vakantie huis 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,vakantiehuisje 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[10 persoons vakantiehuis],3,5,60.00%,EUR,1.96,5.87,0.00%,0.00,0.00
2026-04-13,nachtje weg met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[logeren met kinderen],1,14,7.14%,EUR,0.50,0.50,0.00%,0.00,0.00
2026-04-06,bungalows,Exact match,Added,LDL | NL | S | GE | Accommodations > vakantiehuis,[bungalows],4,76,5.26%,EUR,1.88,7.54,0.00%,0.00,0.00
2026-04-03,park met zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[park met zwembad],1,6,16.67%,EUR,1.95,1.95,0.00%,0.00,0.00
2026-04-12,verblijf groepen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepshuis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,vakantiewoning 8 slaapkamers,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[8 personen vakantiewoning],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,overnachting met bubbelbad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[accommodatie met jacuzzi],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,huizen huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[huis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,huisje vakantiepark,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiepark,[bungalowpark],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,vakantiehuis 20 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 20+ persoons,[vakantiehuis 20 personen],0,8,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,nachtje weg met kids,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],0,6,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,familievakantiehuizen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > familie,[familievakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,huisje 8 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[8 personen huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,prive villa met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuis met prive zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,huisje 13 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[13 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantie huis met prive zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huisje met prive zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,kinderen huisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kinderbungalow],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,groepsaccommodatie 20 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 persoons vakantiehuis],3,16,18.75%,EUR,1.36,4.07,0.00%,0.00,0.00
2026-03-31,gezin op reis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[reizen met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-10,vakantiehuis met prive zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuis met prive zwembad],5,20,25.00%,EUR,1.96,9.81,0.00%,0.00,0.00
2026-04-11,nachtje weg jacuzzi huisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisje met hottub],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,weekendje weg met zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[weekendje weg met zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,wellness bungalow met jacuzzi,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[bungalow met bubbelbad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantiepark met subtropisch zwemparadijs,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiepark subtropisch zwembad],1,2,50.00%,EUR,1.97,1.97,0.00%,0.00,0.00
2026-04-10,huis huren voor 15 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[vakantiehuis 15 personen],1,1,100.00%,EUR,1.80,1.80,0.00%,0.00,0.00
2026-04-01,vakantiehuizen voor 18 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[vakantiehuis 18 personen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,wellness lodge,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > wellness,[wellnesshuisje],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,bijzonder overnachten met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],2,10,20.00%,EUR,1.98,3.95,0.00%,0.00,0.00
2026-04-02,nachtje weg kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,20 persoons vakantiehuis,Exact match,Added,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 persoons vakantiehuis],1,4,25.00%,EUR,0.85,0.85,0.00%,0.00,0.00
2026-04-12,vakantiehuis met prive zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuis met prive zwembad],21,66,31.82%,EUR,1.96,41.13,0.00%,0.00,0.00
2026-04-06,familie accommodatie,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > familie,[familiehuisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,kinder vakantiepark,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],2,4,50.00%,EUR,1.95,3.90,0.00%,0.00,0.00
2026-04-06,huisje 3 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[3 personen vakantiehuisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,aqua vakantieparken,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiepark met waterpark],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,huis met privezwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huisje met zwembad],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,safaritent op camping,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > safaritent,[safaritent],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,kindvriendelijk vakantiepark,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark kindvriendelijk],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,subtropisch zwembad vakantiepark,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[park met subtropisch zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,kindervakantiehuis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiewoning met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,huisje 5 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[5 personen huis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-10,safaritent,Exact match,Added,LDL | NL | S | GE | Accommodations > safaritent,[safaritent],0,15,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,bungale,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[bungalow],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,groepsaccommodatie 40 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[40 persoons vakantiehuis],2,7,28.57%,EUR,1.14,2.28,0.00%,0.00,0.00
2026-04-10,leukste vakantieparken met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],1,5,20.00%,EUR,2.00,2.00,0.00%,0.00,0.00
2026-04-06,vakantiepark dreumes,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark met kleine kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,huis 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,accommodatie 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[10 personen huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,familie vakantiehuis 12 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 9-13 persoons,[familie vakantiehuis 12 personen],1,5,20.00%,EUR,1.99,1.99,0.00%,0.00,0.00
2026-04-01,sauna overnachting,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > sauna,[accommodatie met sauna],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,groepsverblijf,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepsvakantiehuis],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,10 persoons bungalow op vakantiepark,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[10 personen bungalowpark],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,hottub huisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisje hottub],1,1,100.00%,EUR,1.20,1.20,0.00%,0.00,0.00
2026-04-10,vakantiehuizen met wellness,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > wellness,[huisje met wellness],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,vakantiepark met baby,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark kleine kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,vakantiehuisje op park,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiepark,[huisje op vakantiepark],1,1,100.00%,EUR,1.94,1.94,0.00%,0.00,0.00
2026-04-10,recreatiewoning,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisjes],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,luxe vakantiehuis 12 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[12 personen vakantiehuis],2,1,200.00%,EUR,0.88,1.76,0.00%,0.00,0.00
2026-04-12,vakantie ideeën met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantie met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,vakantiehuisje met bad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisje met bubbelbad],1,3,33.33%,EUR,1.59,1.59,0.00%,0.00,0.00
2026-04-05,luxe kamperen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > glamping,[luxe glamping],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,huisje huren 5 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[5 personen huisje],2,2,100.00%,EUR,1.40,2.80,0.00%,0.00,0.00
2026-04-10,6 persoons vakantiehuis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[6 personen huis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,vakantiehuis met sauna,Exact match,Added,LDL | NL | S | GE | Accommodations > sauna,[vakantiehuis met sauna],1,2,50.00%,EUR,2.00,2.00,0.00%,0.00,0.00
2026-04-09,safaritent,Exact match,Added,LDL | NL | S | GE | Accommodations > safaritent,[safaritent],0,12,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,huisje huren,Exact match,Added,LDL | NL | S | GE | Accommodations > vakantiehuis,[huisje huren],12,97,12.37%,EUR,1.83,21.95,0.00%,0.00,0.00
2026-04-01,leuke kindervakanties,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[reizen met kinderen],1,1,100.00%,EUR,2.00,2.00,0.00%,0.00,0.00
2026-04-11,vakantiebungalows,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[bungalow],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,luxe 12 persoons vakantiehuis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[12 personen vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,groepsverblijf,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepsvakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,strandhuisje met jacuzzi,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[strandhuisje met jacuzzi],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantiehuis hottub,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisje met hottub],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,villa met zwembad huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huis met zwembad huren],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,nachtje weg gezin,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],0,7,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,groepsaccommodatie 13 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[13 personen huisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,beste vakantiepark met subtropisch zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[parken met subtropisch zwembad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,vakantiehuisje huren,Exact match,Added,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiehuisje huren],2,15,13.33%,EUR,1.96,3.91,0.00%,0.00,0.00
2026-04-07,weekend weg met familie 15 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[vakantiehuis 15 personen],1,1,100.00%,EUR,2.00,2.00,0.00%,0.00,0.00
2026-04-03,vakantiebungalows,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[bungalow],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,huisje met whirlpool,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[huisje met whirlpool],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
